Datei	data file; data set; database; dataset; file
Vergleich	compare; comparing; comparison; settlement
Organisation	housekeeping; organization; organization
Gattung	art form; genre; genus; kind; sort; species; type
Hand	hand
zugleich	at the same time; together
übernommen	taken over; undertaken; wrapped
Kanton	canton
mehrfach	multiple; plurally; multi-; multiple
amerikanische	
enthalten	covered; to contain; to enclose; to inclose; to include; to hold {held, held}
nämlich	that is to say; videlicet; viz
Einfluss	ascendancy; force
Staat	country; nation; state
jedes	anything
geworden	
sinnvoll	meaningful; suggestive; useful
gesamten	
Ansonsten	apart from that; otherwise
müsste	
regelmäßig	regular
Punkte	points; points; punctilios
beschrieben	described; describes
Entscheidung	adjudication; arbitration; decision; decision-making
wichtige	importantly
angelegt	
hielt	
Monate	months
Württemberg	
Werner	
verheiratet	married; undivorced
Dank	thank
Abschluss	finish
Anlage	arrangement; construction; plant; processor; talent
Metern	
Hof	court; courtyard; halo; yard
würden	dignities
Eltern	parent; parents
eröffnet	opens
Weltmeisterschaft	world championship
Dienst	employment; ministration; office; service
russischen	
Inhalt	content; contents; index; substance; topic; volume
All	all
Tätigkeit	actions; activity; agitation; operation
beste	best
jeweiligen	
Schiff	boat; ship; vessel
Themen	themes; topics
Tagen	to hold a meeting
historische	historical
verlor	
neuer	newer
offenbar	apparent; confessedly; manifest; manifestly
Charles	
Portal	portal
Sache	business; case; cause; concern; matter; thing
Meisterschaft	championship; mastership
Düsseldorf	
Markt	market
Bürgermeister	mayor; mayors
entspricht	complies; conforms; correlates; corresponds
Trainer	coach; trainer; trainers
gebracht	brought; carried
sogenannten	
kannst	
Schutz	cover; guard; lee; protect; protection; shelter
überwiegend	outweighing; overbalancing; preponderant; prevailing
Sammlung	assemblage; collection; library
unten	bellow; below; beneath; down; downrightrechts; downstairs; lowly; under; underfoot
Tour	tour
Finale	finales
Rechte	rights
Liebe	love; dear
Medien	
Auftrag	brief; commission; instruction; job; mission; order
Müller	miller; millers
erbaut	edifies
übrigen	
mussten	
vorher	ago; antecedent; before; previously
größere	
Mark	core; mark; marrow; pith
Interesse	concern; interest; interesting
darum	therefore
Stück	head; piece; shtick; slice; slips
Schriftsteller	author; authors; writer
Japan	Japan (jp)
College	
Ländern	
erkennbar	cognizable; cognizably; discernible; identifiable; transparent
Stadtteil	
Zusammenarbeit	collaboration; cooperation; corporation
heutige	todays
entlang	along
spricht	speaks
erzielte	
zuerst	at first; first; primary
betrug	amounted to; bamboozlement; confidence trick; deceit; delusiveness; fraud; imposture
Bücher	books
Umgebung	adjacence; environment; environs; purlieus; surroundings
weltweit	world-wide; worldwide
Anna	
namens	behalf
Größe	bigness; bulk; extent; grandness; greatness; grossness; item; largeness; magnitude; sizableness; size; variable
Hessen	
Kopf	ear; head; heading; pate
denke	
Gymnasium	grammar school [Br.]; secondary school
zerstört	deleted; deletes; demolishs; destroyed; destroys; destructs; kills; shacked; vandalizes; wrecks
Programm	program; programme [Br.]
daraus	hence; out of it
weiterer	
freien	
junge	boy; oh boy!; boy; youngster; boy; oh boy!
erschienen	
bestimmt	appoints; certain; decidedly; dedicated; definit; definite; definitely; definitively; designates; destines; determinate; determined; fixedly; ordains; peremptorily; peremptory; prearranges; surely; surety
belegte	proved
lebte	lived
gemäß	according; according to; after; pursuant
solchen	
usw	etc
ganzen	
dürfte	
Bremen	
Halle	hall
Teilen	to apportion; to divide; to intersect; to share; to share in; to split {split, split}
bringen	get; to get; to bring {brought, brought}
Wappen	emblem; helmet plate
eingestellt	
durchgeführt	realized
Studien	
Schauspieler	actor; actors; comedian; comedians
Hauptstadt	capital; metropolis
Philosophie	philosophy
me	
ne	
seien	
fiel	cascaded; fell
Herzog	duke
eindeutig	clear; clear cut; definite; indisputable; non-ambiguous; obvious; straightforward; unambiguous; undisputed; unequivocal; unique
lesen	get; reading; to read {read, read}
Idee	conception; idea; notion
genug	enough
Papst	pope
stieg	ascended; went up
weitgehend	widely
Diskussionsseite	
Bonn	
Fußball	football; soccer
Staffel	relay
vertreten	to act for; to act in place of; to represent
Lexikon	dictionary; encyclopaedia; encyclopedia; lexicon
bekannten	
Anschluss	alignment; connection; connector; junction; port
möglicherweise	possibly; potentially
verläuft	processes
folgten	
Louis	
Fritz	
meinen	to guess; to opine; to think {thought, thought} (of); to mean {meant, meant}
Russland	Russia
beginnt	begins; commences; initiates
gesagt	no sooner said than done; told
Club	club
hingegen	
Edit	
Lied	air; ballad; song; tune
Enzyklopädie	cyclopedia; encyclopaedia
römischen	
Sprachen	languages; speeches
kleiner	less; lesser; littler; minor; punier; scrawnier; skimpier; smaller; sonny; teenier; tinier
Direktor	director; headmaster; manager
ehemaliger	
Westfalen	
verkauft	sells; sold; vends
setzt	
Regeln	to direct (to, at); to regularize; to regulate; to rule; precepts; rules
Dollar	buck; dollar
Frank	
Einführung	guide book; implementation; inaugural; inauguration; introduction
School	
Turm	tower
anderes	other
Fluss	flow; fluency; flux; river; stream
zwölf	twelve
südlichen	
Bezirk	borough; canton; circuit; district; precinct
erstes	first
Jugend	adolescence; boyhood; youth
Brücke	bridge; bridgework; jumper
betrieben	
Lehrer	indoctrinator; instructor; schoolmaster; teacher; teachers; tutor; tutors
Löschung	cancellation; erasing
kurze	compendiously; short
Juden	
gelten	be valid; to count
größeren	
rot	red; ruddy
Cup	
Nein	nay; no; nope; I never!; Well
folgt	ensues; follows
wenigen	
Kapelle	chapel
title	
Kampf	battle; campaign; contest; fight; struggle
Forschung	research
galt	was valid
seitdem	ever since; since; since then
bestimmten	
einzelne	individually; particular; several; single
Klaus	
Kind	child; infant; kid; kiddy
Spielzeit	playing time; playtime
Unsinnige	nonsensically
Grundlage	foundation; groundwork; scaffolding; substructure
Abteilung	branch; compartment; detachment; department; division; fraction; section
Albert	simpers
legte	laid; reclined
erledigt	done; fit
lebt	lives
Städte	burgs; cities; towns
stammen	
Internet	
Roten	
halt	foothold; halt; stay; stop
Center	
preußischen	
bekannte	avowed; conversantly; friend; friends
jedenfalls	anyway; at all events
guten	
gehörten	
Bewegung	exercise; motion; move; movement; stir; motion; stir
technischen	
Bildung	education; literacy
entsprechenden	analogs; corresponding
besondere	
Hallo	folks!; hi; hello; hi
Award	
spbot	
Heinz	
entdeckt	descries; detected; detects; developed; discovered; discovers; occurred; recovers
Ost	east
lebten	
angegeben	specified
fehlt	is absent; missing
verließ	forsook
books	
Heidelberg	
Anton	
keiner	neither; no; none
Beziehungen	dealings; relations; relationships
mag	likes; may; might
Sicht	prospect; visibility; vision
klein	little; little (less, least); lower; petite; petty; runty; short; slight; small; small-sized; smallish; wee; small-sized; substandard
erfüllt	complies; comply; fulfilled; fulfills; fulfils; imbues; preoccupies; prepossesses
Archiv	archives
Modell	mockup; model
Verband	agglutinated; conglomerated; conjoined; joined; mated; association; bandage
Boden	bottom; floor; ground; land; soil; bottom
beendete	concluded; ended; finalized; finished
italienischen	
Wald	forest; wood
Breite	breadth; broadness; gauge; latitude; wide; width
schwarz	black; blackly; noir
align	
jpg	
Opfer	immolation; oblation; sacrifice; victim; victims
Bundesliga	
Aufgabe	abandonment; exercise; problem; task
Verwaltung	accocation; administration; maintenance; management
wuchs	growth; grew
Münster	cathedral; minster
Suche	finding; searching; hunt; quest; search
Friedhof	cemetery; graveyard
Versuch	attempt; effort; essay; experiment; running; trial; trying
sogenannte	
Bayerischen	
sodass	
Post	mail; mail; mailing; post; postal
offensichtlich	apparent; apparently; evident; evidently; obvious; obviously; transparently
River	
Herbst	autumn; fall [Am.]; harvest
rein	chaste; chastely; clean; immaculate; immaculately; pure; purely; sheer; sheerly; straight; unadulterated; uncorrupt; undefiled
weiteres	
Freiburg	
hinzu	
rechten	
Spanien	Spain
Geld	money; monetary
unterstützt	aided; assisted; assists; encourages; espouses; provided; provides; supports
Anteil	allotment; concern; interest; interesting; lot; proportion; quota; rate; share; stake
wirkte	
Laufe	
Unterschied	difference; discerned
Eintrag	enter; entry; inscription
Adolf	
manchmal	sometime; sometimes
bislang	so far; up to now
bekam	got
erwarb	acquired
del	
linken	
kg	
No	
Familien	families
nutzen	to utilize; benefit; profit; utility
verliehen	lent
Ebene	flat; layer; level; lowlands; plain; rank
Siedlung	colony; settlement
katholische	catholically
nördlichen	northwards
jährlich	annual; annuall; annually; yearly
Schulen	indoctrinate; schools
fällt	drops; falls; tumbles
hervor	forth
hält	holds; keeps; stops; upholds
leitete	channeled; conducted; routed
Maler	painter; painters
westlichen	
Tor	gate
benutzt	used; utilizes
Tiere	animals; beasts
Lösung	answer; denouement; lotion; resolution; solution
Grafen	
Bezug	reference
Fällen	cut down
Führung	duct; guide; lead; leadership; management
Woche	week
Karte	card; card; map; ticket
eingeführt	imported; inaugurated; inducted; introduced
United	
verbreitet	bandies; bruits; diffuses; disseminates; propagated; propagates; vulgarizes
Gold	gold
Christoph	
Mannschaften	teams
früheren	
produziert	
Washington	
bestimmte	appointed; designated; destined; determinately; ordained; prearranged
Sperre	barrier; blackout; blockade; detent; elimination; gate; latch; lock; lockout
mittels	by means of
erweitert	amplified; amplifies; dilates; emphasized; enhanced; enhances; enlarges; expanded; expands; extended; extends; reams; widens
Übersetzung	gear transmission ratio; transformation; translating; translation; transmission
allgemein	abstract; across the board; common; general; generally; generic; nationwide; popularly; public; universally
unmittelbar	direct; immediate; immediately; intuitive; ocular; straight
treffen	to encounter; to meet {met, met}; to strike {struck, stricken}; to hit {hit, hit}; meeting; meetings; reunion; reunions
Erde	earth; world
hierbei	at this
zählt	counts; totals; tots
arbeitet	acts; operates; works
wissenschaftliche	
geprägt	minted
re	
Alfred	
Süd	south
Nacht	night-time; overnight; night
Verhalten	conduct; to behaviour; bearings; behavior; demeanors; manner
tragen	to absorb; to carry; to wear {wore, worn}; to bear {bore, borne}; barrows; stretchers
zweiter	
Verlauf	order of events; progression
dahin	
verlassen	desertion; quitting; abandoned; derelicted; desert; deserted; loose; to abandon; to derelict; to desert; to evacuate; to forlorn; to leave {left, left}; to loose; to quit; to quit {quitted / quit, quitted / quit}; to forsake {forsook, forsaken}
sofort	at once; immediate; immediately; immediatly; in a moment; instant; instantaneous; instantaneously; instantly; pronto; right away
Les	
Nationalmannschaft	
ziemlich	pretty; quite; rather
wesentlich	esentially; essential; important; intrinsic; material; substantial; substantially; vital; vitally
Philipp	
Rhein	
Großbritannien	Great Britain (gb)
bekommen	to get; to have (had, had); to obtain
Ch	
Theorie	theory; theory
gespielt	played; toyed; trifled
at	
Krieges	
Ausstellung	display; exhibition; exposition; show
bildete	educated
berufen	to convene
Kraft	by virtue of; in virtue of; force; forth; fortitude; power; power (of); puissance; strength; verdure; vigor; vis
Hintergrund	background
nationalen	
Technik	technology; engineering; technics; technique; technology
oberen	
Nummer	issue; number
dürfen	durst; to be allowed; to be permitted; to dare {dared, dared}
existiert	exists
Qualität	grade; quality
Fehler	error; fault; mistake; nonconformance; slip
jüdischen	
Software	software; software
komplett	
Göttingen	
verfügt	disposes; enacts
Single	
Label	
offiziell	offical; official; officially
unabhängig	freelance; independantly; independently; nonpartisan; selfcontained; unattached
gewinnen	gain; to extract; to gain; to win {won, won}
El	
wichtig	big; important; importantly; importent; momentous; momentously; necessary; relevant; vitally; weightily; weighty
Herren	gents; masters; messieurs; messrs; signors; sirs
Königreich	kingdom; realm
Mittel	means; mezzo; means; medial; median; medium; middle
sah	saw
Mainz	
Beschreibung	description; descriptions; specification
Wagen	durst; to venture; to dare {dared, dared}; car; carriage; cars; trolley; trollies; trolly; wagon; wain; vehicular
wichtigsten	
beschäftigt	busily; busy; employed; employs; engaged; intent; intently
weist	point at
Jazz	jazz
Grand	
fehlen	to be absent; to lack; absence; absence [of]
allgemeine	generically
grundsätzlich	as a basic principle; basically; cardinal; categorical; categorically; foregone; fundamental; principally; strictly
